Gene Name,Product Annotation,BaseMean,BaseMeanA,BaseMeanB,Fold Change,log2 Fold-Change,P-value,FDR,Effect
SL3483,conserved hypothetical protein,55.97014654,111.735526,18.79322688,0.168193837,-2.57180325,0.003579893,0.033492459,Downregulated
SL3484,conserved hypothetical protein (homologue of DnaJ: DNA damage inducible protein),53.43910517,105.8529748,18.4965254,0.174737889,-2.516735625,0.000237716,0.003603713,Downregulated
SL3500,putative IclR-family transcriptional regulator,88.589079,155.983639,43.65937234,0.279897127,-1.837031419,0.003461964,0.032575287,Downregulated
SL3518,hypothetical protein,264.3741766,593.9266959,44.67249709,0.075215506,-3.732826075,0.003386254,0.032139966,Downregulated
SL3561,conserved hypothetical protein,62.12351969,108.6680791,31.0938134,0.286135668,-1.805228748,9.95E-09,4.86E-07,Downregulated
SL3586,conserved hypothetical protein,41.63550253,98.01500491,4.049167611,0.041311712,-4.597305357,0.000626178,0.008072525,Downregulated
SL3602,putative fimbrial protein (LpfD),17.60762566,40.98218843,2.024583806,0.049401554,-4.339299757,0.011163757,0.085710951,Downregulated
SL3607,putative lipoprotein,64.27150869,116.876198,29.20171581,0.249851692,-2.000856108,4.90E-06,0.00012794,Downregulated
SL3653,hypothetical protein,96.82698953,228.6324079,8.956710593,0.039175158,-4.673917114,5.21E-12,4.61E-10,Downregulated
SL3673A,putative inner membrane protein (fragment),11.27716368,2.149840147,17.36204604,8.075970699,3.013635676,1.44E-05,0.000323578,Upregulated
SL3715,putative glycosyl hydrolase,24.57077227,11.35187623,33.38336962,2.940779915,1.556198818,8.20E-05,0.001440016,Upregulated
SL3717,hypothetical protein,81.65456642,192.219788,7.944418691,0.041329869,-4.596671393,0.004726008,0.042340118,Downregulated
SL3743,conserved hypothetical protein,65.11875994,149.361834,8.956710593,0.059966528,-4.059698746,0.000612527,0.007927746,Downregulated
SL3750,"putative phosphoenolpyruvate-dependent sugar phosphotransferase system, eiia 2",56.59811882,117.0182595,16.31802507,0.139448537,-2.842195298,0.000690339,0.008711047,Downregulated
SL3812,hypothetical protein,355.765877,842.8048686,31.07321592,0.036868814,-4.761455182,0.0075325,0.062443472,Downregulated
SL3858,possible LysR-family transcriptional regulatory protein,53.63963619,107.6264173,17.64844877,0.163978782,-2.608418949,0.000890361,0.010659921,Downregulated
SL3866,conserved hypothetical protein,29.10915311,69.73600706,2.024583806,0.029032115,-5.106206492,7.86E-05,0.001406958,Downregulated
SL3882,glucose-1-phosphate thymidylyltransferase,16.98815523,3.223127918,26.1648401,8.117841042,3.02109609,1.35E-06,4.21E-05,Upregulated
SL3959,hypothetical protein,63.08678188,140.3549087,11.57469736,0.08246735,-3.600033144,0.002383612,0.024391054,Downregulated
SL3980,putative DNA-binding protein,30.58729207,73.43135448,2.024583806,0.027571108,-5.180698943,1.23E-05,0.000280581,Downregulated
SL4006,hypothetical protein,20.71721561,7.560861211,29.48811854,3.900100494,1.963511298,1.27E-05,0.000288243,Upregulated
SL4015,putative carbohydrate kinase,31.00724247,7.275004788,46.82873425,6.43693518,2.686373941,5.35E-11,3.98E-09,Upregulated
SL4017,putative GntR-family regulatory protein,53.0821897,104.945238,18.50682414,0.176347441,-2.503507456,2.29E-14,3.33E-12,Downregulated
SL4060,"phosphoenolpyruvate-protein phosphotransferase (ec 2.7.3.9) (phosphotransferase system, enzyme i) (enzyme i-ani)",91.26438141,40.77225964,124.9257959,3.063990003,1.61541159,1.74E-10,1.21E-08,Upregulated
SL4061,"PTS system, protein component IIC (phosphotransferase enzyme ii, c component)",37.17531259,8.536593581,56.26779192,6.591363568,2.720576949,6.74E-15,1.03E-12,Upregulated
SL4062,"PTS system protein IIB component 1 (phosphotransferase enzyme ii, b component) (ec 2.7.1.69)",16.87562965,5.564533693,24.41636029,4.387853796,2.133515456,1.10E-07,4.23E-06,Upregulated
SL4127,conserved hypothetical protein,89.28284364,183.5302448,26.45124284,0.144124707,-2.794610416,2.02E-05,0.000430406,Downregulated
SL4139,hypothetical membrane protein,54.8685907,113.7356793,15.62386497,0.137369953,-2.863861613,0.000308758,0.004523613,Downregulated
SL4186,conserved hypothetical protein,102.3022268,190.4961341,43.50628865,0.228384103,-2.130465863,0.000133717,0.002200283,Downregulated
SL4187,conserved hypothetical protein,56.09543187,93.85963059,30.91929939,0.329420638,-1.601997153,5.29E-06,0.00013479,Downregulated
SL4188,hypothetical protein,10.59505123,19.12631361,4.907542982,0.256585931,-1.962486028,0.003721176,0.034567351,Downregulated
SL4206,lysR family regulatory protein,28.54975213,52.09643782,12.85196167,0.246695594,-2.019196146,1.21E-05,0.000277935,Downregulated
SL4250,putative GerE family regulatory protein,46.84717594,109.5257506,5.061459514,0.046212507,-4.435572833,4.35E-06,0.000117278,Downregulated
SL4251,araC family regulatory protein,654.5611676,1609.930246,17.64844877,0.010962244,-6.511312989,5.31E-06,0.00013479,Downregulated
SL4360,conserved hypothetical membrane protein,10.51069521,2.212607155,16.04275391,7.250611063,2.858102587,3.79E-09,2.04E-07,Upregulated
SL4427,putative inner membrane protein,40.22093648,68.23679142,21.54369985,0.315719708,-1.663283775,7.06E-06,0.000173089,Downregulated
SL4429,conserved hypothetical protein,128.0415741,294.5213666,17.05504582,0.057907669,-4.110101765,0.000140694,0.002303521,Downregulated
SL4431,hypothetical protein,68.07033682,130.7298526,26.2973263,0.201157775,-2.313600592,0.006122311,0.052756594,Downregulated
SL4433,putative inner membrane protein,158.4041092,347.8665633,32.09580657,0.092264707,-3.438077293,7.97E-06,0.000194117,Downregulated
SL4440,conserved hypothetical protein,40.51015543,87.84032269,8.956710593,0.101965821,-3.293842458,0.000453916,0.006154653,Downregulated
SL4441,probable aspartate racemase,35.47464233,67.00012103,14.45765653,0.215785529,-2.212329979,0.006122154,0.052756594,Downregulated
SL4445,putative membrane protein,57.93632497,117.9706807,17.91342119,0.151846383,-2.719315549,0.003849912,0.035511369,Downregulated
SL4446,putative membrane protein,57.51383643,101.8979138,27.92445149,0.274043407,-1.867523668,3.94E-11,2.97E-09,Downregulated
SL4447,putative membrane protein,18.63456378,39.22509499,4.907542982,0.125112329,-2.998704132,2.17E-07,7.68E-06,Downregulated
SL4448,putative sugar transport protein,19.36314392,38.00966961,6.932126788,0.182377981,-2.454996538,0.000260623,0.003896843,Downregulated
SL4452,conserved hypothetical protein,21.88973698,0.75320409,35.98075891,47.77026493,5.578040973,0.009775375,0.07741104,Upregulated
SL4460,hypothetical protein,29.42506189,54.03838931,13.01617695,0.240869077,-2.053678905,2.99E-07,1.04E-05,Downregulated
SL4501,putative outer membrane protein,38.51871715,73.98197466,14.87654548,0.201083379,-2.314134255,0.000692629,0.008723125,Downregulated
SL4502,putative outer membrane protein,43.62130123,93.4559678,10.39819018,0.111262988,-3.167954346,8.45E-05,0.001478258,Downregulated
SL4526,conserved hypothetical protein,514.4409029,1214.738177,47.57605374,0.039165686,-4.674265969,2.17E-09,1.24E-07,Downregulated
SLP1_0045,putative inner membrane protein,13.21873127,2.878049661,20.11251901,6.988245992,2.804930393,0.000126036,0.002089649,Upregulated
SLP1_0049,putative adenine-specific DNA methylase,18.73950677,2.156088791,29.79511876,13.81905925,3.788587501,2.78E-09,1.53E-07,Upregulated
SLP1_0060,predicted protein,111.7930495,236.7688839,28.47582664,0.12026845,-3.055669866,6.62E-07,2.20E-05,Downregulated
SLP1_0064,putative phosphoribulokinase / uridine kinase family,204.3546611,74.94923988,290.6249419,3.877623607,1.955172771,0.010819383,0.083655415,Upregulated
SLP1_0075,putative diguanylate cyclase/phosphodiesterase,45.93494734,13.15337352,67.78932989,5.153759968,2.365625347,6.17E-13,6.52E-11,Upregulated
SLP1_0091,hypothetical protein,758.0191311,1665.038083,153.3398301,0.092093888,-3.440750783,9.66E-07,3.05E-05,Downregulated
SLP3_0002,SLP3_0002,1617.277888,3491.380484,367.8761572,0.105366963,-3.246505507,0.00039989,0.005572088,Downregulated
smpA,small protein A,147.1180347,296.0489956,47.83072742,0.161563552,-2.629826322,1.72E-10,1.21E-08,Downregulated
smpB,SsrA (tmRNA) -binding protein,169.5980389,396.0039862,18.66074068,0.047122608,-4.407436797,0.000647967,0.008304377,Downregulated
sopA,secreted protein SopA,208.1288315,416.2128443,69.40615634,0.166756402,-2.584185947,0.002080092,0.021630297,Downregulated
sopE,invasion-associated secreted protein.,2097.900711,5210.457288,22.86299198,0.004387905,-7.832251969,4.71E-05,0.000904085,Downregulated
sopE2,invasion-associated secreted effector protein (sopE2),105.2939764,244.3544572,12.58698926,0.051511192,-4.278970276,0.00263827,0.026419006,Downregulated
spaT,type III secretion-associated chaperone,292.8270043,714.7054648,11.57469736,0.016195059,-5.948302442,1.32E-07,4.97E-06,Downregulated
spvD,putative transposase,957.0086189,2283.952186,72.37957391,0.031690494,-4.979806024,0.000111931,0.001889262,Downregulated
srfJ,O-glycosyl hydrolase,52.47233465,10.2022019,80.65242315,7.905393751,2.982837322,0.002896551,0.02835503,Upregulated
ssaS,putative type III secretion protein,21.01204633,6.151166731,30.91929939,5.026574753,2.329575643,0.011742814,0.089319035,Upregulated
ssaT,putative type III secretion protein,64.37998042,15.46213324,96.99187854,6.272865266,2.649124576,0.001441753,0.015842351,Upregulated
sscA,Type III secretion system chaperone protein,435.8119539,43.58119145,697.2991288,16.00000151,4.000000136,0.000163797,0.002609988,Upregulated
stbA,plasmid stability protein,182.3490337,299.4797316,104.2619018,0.348143433,-1.522246286,0.002632966,0.026419006,Downregulated
stcC,putative outer membrane usher protein,61.44978536,102.6593045,33.97677258,0.330966323,-1.595243668,0.009477342,0.075969535,Downregulated
stpA,tyrosine phosphatase (associated with virulence),294.1511814,624.9962383,73.58781015,0.117741205,-3.086308798,3.92E-06,0.000107402,Downregulated
tap,Not found,30.69546624,66.98425694,6.502939102,0.097081604,-3.364658246,0.000783553,0.009600599,Downregulated
tctE,putative two-component system sensor kinase,46.5245495,20.85226603,63.63940514,3.051917956,1.609716179,1.15E-05,0.000268665,Upregulated
thdF,thiophene and furan oxidation protein,37.95937742,12.29366191,55.06985442,4.479532202,2.163348079,3.82E-09,2.04E-07,Upregulated
tlpA,alpha-helical coiled coil protein,72.41586419,32.26989331,99.17984477,3.073448177,1.619858159,4.11E-10,2.60E-08,Upregulated
torT,Solute binding receptor protein,72.38294899,133.6883189,31.51270235,0.235717695,-2.084868033,0.001155955,0.01337517,Downregulated
tpx,Probable thiol peroxidase,238.296228,471.3597465,82.92054904,0.175917756,-2.507026986,0.011253436,0.086272496,Downregulated
traK,conjugative transfer assembly protein,11.7847769,3.22014388,17.49453224,5.432841791,2.441707035,0.000278319,0.004133125,Upregulated
traK,SLP2_0073,30.8116615,5.665073132,47.57605374,8.398135847,3.070069125,6.54E-14,8.57E-12,Upregulated
traL,SLP2_0069,25.23704493,8.263515014,36.55273154,4.423387805,2.145151731,1.31E-08,6.28E-07,Upregulated
traM,SLP2_0068,32.73899494,8.71864596,48.75256092,5.591758301,2.483302003,3.15E-10,2.09E-08,Upregulated
traQ,conjugative transfer pilin chaperone protein,12.71092988,4.017088477,18.50682414,4.607024279,2.203835201,0.00272776,0.027065876,Upregulated
traQ,SLP2_0064,22.29960428,6.317737783,32.95418194,5.216136388,2.382981593,4.36E-09,2.30E-07,Upregulated
trcD,conjugal transfer protein,137.6921078,260.9495609,55.52047243,0.212763234,-2.232679225,6.47E-05,0.001182945,Downregulated
trg,methyl-accepting chemotaxis protein III (mcp-iii) (ribose and galactose chemoreceptor protein),51.33044833,86.47158907,27.90302116,0.322684265,-1.631804865,4.06E-10,2.60E-08,Downregulated
trmU,Probable tRNA,118.7509227,199.7640736,64.74215544,0.324093088,-1.625519843,0.000314557,0.004598284,Downregulated
trpH,conserved hypothetical protein,47.59621885,88.19343519,20.53140795,0.232799731,-2.102838706,3.54E-05,0.000701181,Downregulated
truB,tRNA pseudouridine 55 synthase (psi55 synthase) (p35 protein),45.44201729,20.99953002,61.7370088,2.939923358,1.555778545,1.74E-06,5.28E-05,Upregulated
tus,DNA replication terminus site-binding protein,63.65191705,115.1284896,29.33420201,0.254795334,-1.972589234,0.001680073,0.018066991,Downregulated
ubiA,4-hydroxybenzoate octaprenyl transferase,48.42510067,82.65800238,25.60316621,0.309748185,-1.690832267,2.90E-08,1.24E-06,Downregulated
ubiC,chorismate lyase,173.3659036,398.9215418,22.99547818,0.057644112,-4.116682928,1.91E-05,0.000413639,Downregulated
ubiG,3-demethylubiquinone-9 3-methyltransferase,192.3460871,364.0456872,77.87968701,0.213928333,-2.224800527,0.010213177,0.080012241,Downregulated
udhA,possible pyridine nucleotide-disulphide oxidoreductase,412.8029303,904.9227941,84.72302108,0.093624585,-3.416968771,1.98E-05,0.000423883,Downregulated
udk,Uridine kinase,58.47798436,115.8429012,20.23470647,0.174673685,-2.517265813,0.000379461,0.00536736,Downregulated
uhpT,hexosephosphate transport protein,17.36773497,3.973347969,26.2973263,6.618430228,2.726489076,1.08E-05,0.000254578,Upregulated
xseB,exodeoxyribonuclease small subunit,34.47544048,59.31846942,17.91342119,0.301987245,-1.727440477,0.008715033,0.070724598,Downregulated
yacA,conserved hypothetical protein,70.81924032,127.370505,33.11839721,0.26001622,-1.943326474,1.75E-09,1.02E-07,Downregulated
yadF,carbonic anhydrase,152.4079023,286.7125236,62.87148817,0.219284067,-2.189127105,3.18E-08,1.34E-06,Downregulated
yaeA,putative membrane protein,51.10943962,114.3385332,8.956710593,0.078335014,-3.674198886,5.07E-05,0.000961639,Downregulated
yaeB,conserved hypothetical protein,34.57076636,68.42108834,12.00388504,0.175441305,-2.510939645,7.90E-05,0.0014098,Downregulated
yaeT,outer membrane protein precursor,356.8716074,148.4550169,495.8160011,3.339839982,1.739778982,8.49E-05,0.001478258,Upregulated
yafB,SLP2_0010,371.6640824,776.1290417,102.0207761,0.131448214,-2.927433558,4.76E-07,1.62E-05,Downregulated
yafD,hypothetical protein,84.28398552,149.7440734,40.64392696,0.271422608,-1.8813872,0.001483632,0.016220875,Downregulated
yafK,putative exported protein,178.6709827,352.3071827,62.91351597,0.17857574,-2.485391993,5.58E-06,0.000140055,Downregulated
yajB,conserved hypothetical protein,43.80312465,98.87874665,7.08604332,0.071663968,-3.802608266,1.87E-05,0.000408728,Downregulated
ybaO,hypothetical transcriptional regulator,39.9677851,75.39483155,16.34975413,0.216855105,-2.205196687,0.002695099,0.026792109,Downregulated
ybdO,putative lysR-family transcriptional regulator,207.3312091,472.8082818,30.34649391,0.064183508,-3.961653557,2.30E-08,1.02E-06,Downregulated
ybfA,putative exported protein,136.1077544,263.3241999,51.29679081,0.194804696,-2.359899636,1.08E-06,3.39E-05,Downregulated
ybgR,probable cation transport protein,29.67981665,52.51305683,14.45765653,0.275315463,-1.860842456,0.00923,0.074350888,Downregulated
ybhA,conserved hypothetical protein,37.16703311,74.92720331,11.9935863,0.160069851,-2.643226488,0.01246461,0.093292263,Downregulated
ybiH,hypothetical tetR-family transcriptional regulator,36.95655841,74.40101657,11.9935863,0.161201914,-2.633059218,3.83E-09,2.04E-07,Downregulated
ybiW,putative formate acetyltransferase 3,123.0493976,23.16541263,189.6387208,8.186287199,3.033209282,0.003101541,0.029914566,Upregulated
ybiY,putative pyruvate formate-lyase 3 activating enzyme,95.61069447,12.68220011,150.8963574,11.89827917,3.572681028,3.49E-06,9.74E-05,Upregulated
ybjC,putative membrane protein,12.19537704,25.93312903,3.036875709,0.117104099,-3.09413652,0.000784868,0.009600599,Downregulated
yccF,putative membrane protein,34.35207456,81.32487283,3.036875709,0.03734252,-4.743036892,6.97E-06,0.000171487,Downregulated
yecH,conserved hypothetical protein,40.13722857,80.62007669,13.14866315,0.163094153,-2.61622303,2.47E-06,7.25E-05,Downregulated
yecI,ferritin-like protein,107.4067497,194.7596993,49.17144986,0.252472406,-1.985802378,6.10E-08,2.45E-06,Downregulated
yeeA,putative membrane protein,42.75252701,80.65496728,17.4842335,0.216778136,-2.205708837,0.008214595,0.067415264,Downregulated
yehE,conserved hypothetical protein,406.7158638,969.7514808,31.35878582,0.03233693,-4.950673468,4.64E-05,0.000892788,Downregulated
yehW,putative permease transmembrane component,65.40580667,113.0420036,33.64834204,0.297662293,-1.748251617,0.00188591,0.020017543,Downregulated
yeiR,conserved hypothetical protein,33.29942924,54.62912866,19.07962962,0.34925744,-1.517637246,0.007030903,0.058806367,Downregulated
yejD,ribosomal small subunit pseudouridine synthase,53.15967474,129.8623111,2.024583806,0.015590234,-6.003213617,2.97E-07,1.04E-05,Downregulated
yejG,conserved hypothetical protein,48.52225511,106.9959156,9.539814811,0.089160551,-3.487450654,0.001660649,0.017946518,Downregulated
yejM,putative sulphatase,88.48618469,155.9251325,43.52688613,0.279152472,-1.840874765,0.000215738,0.00332546,Downregulated
yfeA,putative membrane protein,85.44040914,153.7561116,39.89660747,0.259479815,-1.946305777,0.002125806,0.022028324,Downregulated
yfeC,conserved hypothetical protein,52.82568264,118.3982659,9.110627126,0.076948991,-3.699953776,3.52E-10,2.30E-08,Downregulated
yfeD,conserved hypothetical protein,49.45802548,93.50718142,20.09192152,0.214870358,-2.218461624,8.48E-05,0.001478258,Downregulated
yffB,conserved hypothetical protein,56.3870272,116.9034371,16.04275391,0.137230815,-2.865323625,0.000645292,0.008286306,Downregulated
ygaC,conserved hypothetical protein,99.5337293,247.3158854,1.012291903,0.004093113,-7.932585735,2.71E-16,5.91E-14,Downregulated
ygdD,conserved hypothetical protein,13.67174277,27.01677175,4.775056776,0.176744165,-2.500265505,0.003231069,0.030890906,Downregulated
yghB,DedA-family integral membrane protein,115.9041009,246.3872825,28.91531307,0.117357165,-3.091022165,0.001133371,0.013183742,Downregulated
ygjM,conserved hypothetical protein,241.2533696,525.9264668,51.47130482,0.097867873,-3.35302084,1.65E-19,5.15E-17,Downregulated
ygjN,conserved hypothetical protein,258.0268891,632.2759384,8.527522908,0.013487027,-6.212283782,6.70E-30,4.88E-27,Downregulated
yhcP,putative membrane protein,32.82248911,54.29598655,18.50682414,0.340850684,-1.552788218,4.77E-05,0.000913569,Downregulated
yhdV,possible lipoprotein,14.81551322,32.48346948,3.036875709,0.093489881,-3.419045962,3.92E-05,0.000766674,Downregulated
yheA,bacterioferritin-associated ferredoxin,69.95122698,133.4518905,27.61745127,0.206946872,-2.272667655,0.004702259,0.042185056,Downregulated
yheL,conserved hypothetical protein,54.27695169,101.199162,22.99547818,0.227229927,-2.13777524,0.000365714,0.005206649,Downregulated
yheR,putative oxidoreductase,38.79505246,66.42139401,20.37749142,0.306791083,-1.704671543,0.001247855,0.014199274,Downregulated
yhfA,conserved hypothetical protein,92.50353851,174.4508108,37.87202366,0.21709285,-2.203615885,7.40E-08,2.94E-06,Downregulated
yhgG,conserved hypothetical protein,7.95696647,1.902036723,11.9935863,6.305654438,2.65664611,0.000149458,0.002422771,Upregulated
yhjA,probable cytochrome c peroxidase,194.7973085,418.896941,45.39755341,0.108374039,-3.205908895,0.008637376,0.070268543,Downregulated
yhjD,putative membrane protein,31.27375941,60.8223525,11.57469736,0.190303349,-2.393627146,0.000738224,0.009156493,Downregulated
yhjH,conserved hypothetical protein,263.9965733,626.7857791,22.13710281,0.035318451,-4.82343412,5.43E-36,8.89E-33,Downregulated
yhjS,conserved hypothetical protein,118.4392967,250.3476261,30.50041045,0.121832234,-3.037032213,1.45E-08,6.80E-07,Downregulated
yibK,putative RNA-methyltransferase,30.48224046,51.25136584,16.63615687,0.324599288,-1.623268259,0.000402483,0.005596308,Downregulated
yjbO,putative membrane protein,19.2451048,36.82446738,7.525529746,0.204362216,-2.290799612,5.57E-06,0.000140055,Downregulated
yjeB,conserved hypothetical protein,46.91563088,98.40859331,12.58698926,0.127905387,-2.966851062,7.39E-05,0.001328831,Downregulated
yjeK,conserved hypothetical protein,67.78680934,120.679532,32.52499425,0.269515416,-1.891560299,0.006144101,0.052824038,Downregulated
yohN,conserved hypothetical protein,75.02262619,147.4822426,26.71621525,0.181148691,-2.464753711,1.34E-09,8.15E-08,Downregulated
yojN,putative two-component system sensor kinase,114.622596,190.0870383,64.31296775,0.338334314,-1.563478591,0.001904502,0.020182176,Downregulated
yrfC,putative membrane protein,12.32841495,1.773238102,19.36519952,10.92081176,3.449008192,2.87E-05,0.000579265,Upregulated
yrfG,putative hydrolase,68.62505203,137.100309,22.9748807,0.167577162,-2.577102548,0.000414983,0.005709499,Downregulated
ytfE,conserved hypothetical protein,40.83469254,8.86833285,62.145599,7.00758531,2.808917403,0.012208571,0.092006829,Upregulated
